video_id,titulo_video,autor,texto,likes,fecha,respuestas,sentimiento,sentimiento_score,sentimiento_es
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@davidheartfilia5050,Según ellos mantienen a todo el país y no pueden ni mantener su propio cerro 😂😂😂😂😂😂,1,2026-06-06T06:16:44Z,1,NEG,0.9027,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@Cercencio-s5r,Felicidades desde Japón fuera prianistas apatridas paskines austeros corutos desleales al pueblo mexicano patriota,2,2026-06-05T18:39:07Z,0,NEG,0.9017,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@mexicodiaz9878,Otra vez….el inútil Junior !!!,1,2026-06-06T01:08:48Z,0,NEG,0.9373,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@georchimartinez1093,Y eso que se cree un jeke el facturero Samuel García,1,2026-06-05T21:36:47Z,0,NEG,0.8669,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@grisaulamedios939,Pobrecillo y con el ego tan grade que tiene y se lo golpearon 😂😂😂😂😂,1,2026-06-07T01:48:49Z,0,NEG,0.9789,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@sergioreyes9154,NO MMMS WE...LOS REGIOS NO TENEMOS LA CULPA DE QUE LOS RESPONSABLES DE LA ORGANIZACIÓN SEAN UNOS INÚTILES...LA GENTE REGIA SOMOS MUCHA PIEZA PARA ESTOS INUTILES CORRUPTOS,1,2026-06-06T14:30:15Z,0,NEG,0.9613,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@josueflores2255,Es que son mejor los autocontratos millonarios dejan más ganancia,1,2026-06-05T20:00:17Z,0,POS,0.9494,Positivo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@marcelocoronado7249,Ya te enteraste que el aibus de Sudáfrica cayó en un bache en istapaluca 😂😂😂😂,0,2026-06-06T13:13:59Z,0,NEG,0.6273,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@NAMKER2010,Fue demasiado fosfo 😂😂,0,2026-06-06T20:59:32Z,0,NEG,0.5899,Negativo
OnWYoPCDsNI,Inauguramos la primera etapa del Nuevo Parque del Agua.,@prof.humbertohdz.mtz.2249,Excelente obra para todos los que vivimos aquí en NL,4,2026-06-07T05:25:26Z,0,POS,0.9316,Positivo
OnWYoPCDsNI,Inauguramos la primera etapa del Nuevo Parque del Agua.,@JuanThegod-rl5zi,De repente no nos cae el veinte de todo lo que se esta haciendo en Nuevo Leon. Todos los dias sale nuestro Gobernador con gran entusiasmo a trabajar en nuestros proyectos.💪👏👏👏,2,2026-06-07T06:30:29Z,0,POS,0.9097,Positivo
OnWYoPCDsNI,Inauguramos la primera etapa del Nuevo Parque del Agua.,@felipemartinez-t1n,"Como siempre. <br>Excelente, <br>Con todo, siempre ascendiendo!!!😊",1,2026-06-07T06:17:27Z,0,POS,0.9306,Positivo
OnWYoPCDsNI,Inauguramos la primera etapa del Nuevo Parque del Agua.,@fernandodejesusmaldonadoba9676,Excelente Proyecto !,1,2026-06-07T06:29:02Z,0,POS,0.9349,Positivo
OnWYoPCDsNI,Inauguramos la primera etapa del Nuevo Parque del Agua.,@jonathanlarareyna699,👏👏👏👏,1,2026-06-07T10:03:35Z,0,NEU,0.0,Neutral
OnWYoPCDsNI,Inauguramos la primera etapa del Nuevo Parque del Agua.,@laurahernandezmunoz2272,Pues es joven y tiene entusiasmo para Nuevo León quiere acaparar despacio paso x paso 😊,1,2026-06-07T07:08:41Z,0,POS,0.761,Positivo
OnWYoPCDsNI,Inauguramos la primera etapa del Nuevo Parque del Agua.,@joelcuellar6716,"Yoo No vote por Ustedes, Pero los Felicito oooo❤👏🏼💪🏼",2,2026-06-07T12:31:03Z,0,POS,0.8488,Positivo
OnWYoPCDsNI,Inauguramos la primera etapa del Nuevo Parque del Agua.,@A.s.m93,Lo podrán criticar pero es el gobernador que ha hecho más proyectos en los ultimos 20 o 30  años,0,2026-06-07T16:27:47Z,0,NEU,0.4958,Neutral
OnWYoPCDsNI,Inauguramos la primera etapa del Nuevo Parque del Agua.,@zrchoz,Soy yo o Samuel ya trae un bronceado a lo Trump?,1,2026-06-07T08:07:33Z,0,NEG,0.624,Negativo
OnWYoPCDsNI,Inauguramos la primera etapa del Nuevo Parque del Agua.,@MrBastag0,"Y me dicen los que se creen ricos. , weeeeeey mira lo que esta haciendo samuel jajajajajajaaja",1,2026-06-07T11:29:17Z,0,NEG,0.6898,Negativo
f0iE1QtRoM0,Ya estamos a 6 DÍAS,@dogscitycroquetaspremium,Bien Hecho Samuel ❤,1,2026-06-06T09:02:20Z,0,POS,0.9086,Positivo
f0iE1QtRoM0,Ya estamos a 6 DÍAS,@AguilaM-t4j,grasias Samuel García ✔️👍👍👍👀,1,2026-06-06T05:55:38Z,0,POS,0.7111,Positivo
fjfStU13ZPg,Samuel García pide mes de pausa y se declara en &#39;modo party&#39;| Monterrey,@CarlosMillán-g3j,"Es que los regios nacen con la pala y el pico, el sur descansa, el centro administra y el norte trabaja  (dicen ellos)",0,2026-06-07T16:19:45Z,0,NEU,0.5764,Neutral
fjfStU13ZPg,Samuel García pide mes de pausa y se declara en &#39;modo party&#39;| Monterrey,@Constantino303,Un mes sin robar y sin hacer pendejadas. ¡Felicidades!,0,2026-06-07T02:00:59Z,0,POS,0.8038,Positivo
omhwk2G0n80,"Nuevo León estrena el Parque del Agua, un gigante verde con visión sustentable",@mariochavez-c5r,"Parece el recorrido de Jurasic Park, sin dinosaurios.",0,2026-06-07T13:22:19Z,0,NEU,0.5757,Neutral
_fG7rabdS5I,"Inauguramos el nuevo corredor Cerro de La Silla, ¡agárrense!",@arammena8643,Hermosa vista 😍 felicidades a los regios !!!,2,2026-06-06T23:44:20Z,0,POS,0.9694,Positivo
_fG7rabdS5I,"Inauguramos el nuevo corredor Cerro de La Silla, ¡agárrense!",@HildaAmaro-w6n,Sr Gobernador se habla tanto de ud.pero no hablan de todo lo que ud ha hecho x mty graciaa,4,2026-06-07T00:28:00Z,0,NEG,0.7177,Negativo
_fG7rabdS5I,"Inauguramos el nuevo corredor Cerro de La Silla, ¡agárrense!",@javierbullon3064,Excelente!,0,2026-06-07T16:04:26Z,0,POS,0.4299,Positivo
_fG7rabdS5I,"Inauguramos el nuevo corredor Cerro de La Silla, ¡agárrense!",@elvalopez5205,Siempre el que demuestra más se le exige más y se les olvida que hubo muchos atrás que se pasaron promesas y nomás No hubo problema con ellos a todos se les olvida que fue un desfile de esas personas Así que Muchas gracias x hacer la Diferencia del Cambio 😅  Siga  Adelante aún hay mucho x hacer 🎉❤ muchas gracias 😅,0,2026-06-07T06:48:23Z,0,NEU,0.4417,Neutral
_fG7rabdS5I,"Inauguramos el nuevo corredor Cerro de La Silla, ¡agárrense!",@martinarios1353,Y todos los baches q onda pa cuando?,0,2026-06-07T01:49:58Z,0,NEG,0.8147,Negativo
_fG7rabdS5I,"Inauguramos el nuevo corredor Cerro de La Silla, ¡agárrense!",@felipemartinez-t1n,"Muy bien Samuel!<br>Los que hablan mal de tu gobierno, no podrán borrar lo que pensamos y vemos  de tí.<br>ÁNIMO Y  SEGUIRLE PARA ARRIBA!!😊",0,2026-06-07T13:04:04Z,0,POS,0.9208,Positivo
xrOY1SfgYc0,Gracias a todos y todas por su paciencia.,@LuisMcGarrett,"Ojala los gobernantes de mi estado tuvieran la visión de hacer crecer las ciudades con buena infraestructura moderna, felicidades a los regios por tener un gobernador como usted.",1,2026-06-07T02:16:39Z,0,POS,0.938,Positivo
xrOY1SfgYc0,Gracias a todos y todas por su paciencia.,@AguilaM-t4j,Un Governador ke estará de hoy en adelante en la historia de todo Mexico 🇲🇽 y Nuevo Leon 🐯 Samuel García.✔️,3,2026-06-07T00:51:17Z,3,POS,0.6178,Positivo
xrOY1SfgYc0,Gracias a todos y todas por su paciencia.,@carolinamartinez9460,👍🏼,0,2026-06-07T04:50:02Z,0,NEU,0.0,Neutral
xrOY1SfgYc0,Gracias a todos y todas por su paciencia.,@jorgehernandezreyes4572,😂😂😂😂😂😂😂😂😂😂😂 pobres regios cada vez están peor 😂😂😂😂😂😂😂,0,2026-06-06T23:58:02Z,1,NEG,0.9773,Negativo
dELnwTAGYmk,FIFA regaña a Samuel García y le ordena quitar los colores naranjas de todo Nuevo León,@joelarmando6525,Ya México es un asco y vergüenza con todo la mierda políticos que tenemos,1,2026-06-07T05:27:14Z,0,NEG,0.9871,Negativo
lFAih4GiEkM,"Yōkoso a Santiago, a Nuevo León y al Mundial Más Norteño.",@jonathanlarareyna699,👍👍,0,2026-06-07T01:13:53Z,0,NEU,0.0,Neutral
lFAih4GiEkM,"Yōkoso a Santiago, a Nuevo León y al Mundial Más Norteño.",@enriquehg10,Mi futuro presi llévales unos taquitos o hazles una carnita asada en el barrial para que agarren proteína 💪,1,2026-06-06T05:16:32Z,0,NEU,0.5609,Neutral
Q2YADxBn_ZQ,"¡Viernes activo, papá!",@RaulEmiliano-y2g,🎉🎉🎉,2,2026-06-06T00:33:26Z,0,NEU,0.0,Neutral
Q2YADxBn_ZQ,"¡Viernes activo, papá!",@felipemartinez-t1n,WD-40 para el ruido de las pesas 😊.<br>Ánimo!!!<br>Vamos muy bien!!,1,2026-06-06T01:33:59Z,0,POS,0.7696,Positivo
EQqVBUcXVwY,Samuel García visita entrenamiento de Japón en El barrial,@homehaus7678,Pues él fue quien la cagó. A qué va a hacerse el jefe al Barrial si se hizo pendejo todo el año con cemex para que tuvieran las instalaciones listas. Y quedó como un imbécil....de nuevo.,2,2026-06-06T04:15:47Z,0,NEG,0.979,Negativo
EQqVBUcXVwY,Samuel García visita entrenamiento de Japón en El barrial,@MarcAntony-i7f,Hola<br>Como les gusta a los políticos hacer show y hacerse notar<br>Subiéndose al pan y circo del mundial<br>Cómo se ve que no tiene nada que hacer y como se ve que bien trabajan<br>Y así son todos posando para la foto con todo y familia<br>Y la selección de Japón con su cara de what<br>Como diciendo que pez con estos,1,2026-06-06T02:40:37Z,1,NEG,0.6752,Negativo
